data,valores,pedidos,temp_max,temp_min,temp_media,umid_max,umid_min,umid_mediana,rad_min,rad_max,rad_mediana,vento_raj_max,vento_vel_media,precipitacao_total,dia_semana_num,dia_semana_binario,day_of_year,mes,trimestre,Chuva_aberta,dia_mes,feriado,vespera_feriado,semana_ano
2023-08-21,1837.24,70.0,26.0,9.3,16.56,100.0,50.0,90.5,3.2,2618.3,1597.25,6.3,1.14,0.0,0.0,0.0,233,8,3,0.0,21.0,0,0,34
2023-08-22,2456.85,110.0,32.1,17.7,25.75,95.0,46.0,63.5,4.3,2547.4,1271.45,18.2,4.32,0.0,1.0,0.0,234,8,3,0.0,22.0,0,0,34
2023-08-23,1222.32,55.0,27.4,16.1,20.15,100.0,65.0,91.5,3.6,1295.9,572.7,8.0,2.13,0.0,2.0,0.0,235,8,3,0.0,23.0,0,0,34
2023-08-24,944.76,65.0,19.2,11.1,15.12,100.0,42.0,74.5,0.6,2762.2,1408.6,7.9,2.69,0.6,3.0,0.0,236,8,3,0.0,24.0,0,0,34
2023-08-25,1287.62,35.0,17.9,6.2,12.24,100.0,37.0,74.0,3.5,2791.0,1742.85,9.6,1.88,0.0,4.0,0.0,237,8,3,0.0,25.0,0,0,34
2023-08-26,2000.49,26.0,15.9,3.7,9.57,100.0,32.0,80.5,3.5,2820.0,1843.95,8.1,1.27,0.0,5.0,1.0,238,8,3,0.0,26.0,0,0,34
2023-08-27,2467.33,35.0,14.9,2.5,8.53,100.0,36.0,79.0,5.3,2854.1,1805.15,9.0,1.58,0.0,6.0,1.0,239,8,3,0.0,27.0,0,0,34
2023-08-28,923.84,55.0,16.4,2.6,8.64,100.0,45.0,82.5,6.6,2892.2,1832.4,9.4,1.95,0.2,0.0,0.0,240,8,3,0.0,28.0,0,0,35
2023-08-29,1051.47,65.0,20.9,6.5,12.7,100.0,56.0,80.5,0.2,2662.4,1687.4,6.7,1.85,0.0,1.0,0.0,241,8,3,0.0,29.0,0,0,35
2023-08-30,1566.64,26.0,25.1,7.9,14.76,100.0,46.0,96.5,0.1,2737.1,1041.9,5.2,1.03,0.0,2.0,0.0,242,8,3,0.0,30.0,0,0,35
2023-08-31,2011.44,30.0,27.3,9.3,17.2,100.0,28.0,86.5,1.7,2734.8,1596.2,5.7,1.04,0.0,3.0,0.0,243,8,3,0.0,31.0,0,0,35
2023-09-01,1285.58,45.0,21.8,12.5,16.26,98.0,66.0,84.5,0.6,1578.5,340.2,9.3,2.47,0.0,4.0,0.0,244,9,3,0.0,1.0,0,0,35
2023-09-02,2731.66,55.0,22.0,16.5,19.46,98.0,67.0,82.5,21.5,889.3,215.95,8.4,1.68,0.0,5.0,1.0,245,9,3,0.0,2.0,0,0,35
2023-09-03,2591.81,38.0,20.8,17.3,18.53,100.0,85.0,99.5,0.6,296.9,100.6,9.4,1.89,29.4,6.0,1.0,246,9,3,12.0,3.0,0,0,35
2023-09-04,539.32,76.0,21.4,14.7,18.24,100.0,84.0,100.0,0.1,244.6,3.7,9.9,2.47,109.4,0.0,0.0,247,9,3,32.0,4.0,0,0,36
2023-09-05,1099.28,76.0,16.0,10.0,12.74,100.0,66.0,89.5,0.2,1790.1,488.5,9.7,2.12,2.2,1.0,0.0,248,9,3,0.0,5.0,0,0,36
2023-09-06,1157.97,15.0,19.4,9.7,13.55,100.0,68.0,86.0,3.3,2997.3,867.9,11.9,3.68,0.0,2.0,0.0,249,9,3,0.0,6.0,0,1,36
2023-09-07,2518.06,31.0,22.3,14.7,17.36,100.0,65.0,89.0,4.8,1207.7,499.2,10.6,2.82,6.2,3.0,0.0,250,9,3,6.2,7.0,1,0,36
2023-09-08,1103.99,33.0,18.9,17.4,17.9,100.0,93.0,100.0,0.1,754.0,106.2,10.8,1.43,37.8,4.0,0.0,251,9,3,0.0,8.0,0,0,36
2023-09-09,1390.09,75.0,17.9,11.7,15.18,100.0,88.0,100.0,0.2,1109.5,281.15,8.0,2.11,39.4,5.0,1.0,252,9,3,0.0,9.0,0,0,36
2023-09-10,3064.45,31.0,21.8,14.2,16.94,100.0,82.0,95.0,0.2,1343.0,699.9,6.0,2.12,0.0,6.0,1.0,253,9,3,0.0,10.0,0,0,36
2023-09-11,3189.3,40.0,33.0,16.9,24.24,100.0,42.0,83.0,18.6,2706.5,1442.0,17.6,3.24,0.0,0.0,0.0,254,9,3,0.0,11.0,0,0,37
2023-09-12,798.72,90.0,30.6,13.8,19.65,100.0,39.0,100.0,0.5,395.1,35.25,14.4,2.74,38.0,1.0,0.0,255,9,3,13.4,12.0,0,0,37
2023-09-13,789.19,95.0,13.8,8.7,10.97,100.0,96.0,100.0,0.2,541.7,15.1,15.4,3.83,87.0,2.0,0.0,256,9,3,10.0,13.0,0,0,37
2023-09-14,1346.59,24.0,17.5,6.9,11.53,100.0,39.0,93.5,0.2,3102.2,1413.7,8.7,1.35,6.0,3.0,0.0,257,9,3,0.0,14.0,0,0,37
2023-09-15,1517.52,24.0,23.1,5.3,13.24,100.0,29.0,88.0,18.6,3060.2,2048.8,5.9,1.05,0.0,4.0,0.0,258,9,3,0.0,15.0,0,0,37
2023-09-16,4554.42,40.0,29.8,10.1,20.56,91.0,27.0,45.0,18.6,3135.6,2042.8,11.5,2.64,0.0,5.0,1.0,259,9,3,0.0,16.0,0,0,37
2023-09-17,9294.34,43.0,34.8,19.5,28.22,73.0,40.0,47.0,21.2,2914.8,1893.0,14.1,3.58,0.0,6.0,1.0,260,9,3,0.0,17.0,0,0,37
2023-09-18,818.96,135.0,32.5,19.1,27.1,98.0,39.0,50.0,0.1,1828.7,514.7,20.8,4.85,2.6,0.0,0.0,261,9,3,2.6,18.0,0,0,38
2023-09-19,1385.28,271.0,24.4,16.4,19.94,100.0,78.0,96.5,1.2,2451.3,618.5,9.5,2.69,8.8,1.0,0.0,262,9,3,0.0,19.0,0,1,38
2023-09-20,7135.1,24.0,28.3,19.1,22.72,100.0,72.0,94.5,14.2,2704.4,1396.5,6.6,1.6,0.0,2.0,0.0,263,9,3,0.0,20.0,1,0,38
2023-09-21,1871.96,40.0,27.4,20.2,22.74,100.0,66.0,97.0,32.5,1407.8,591.1,10.5,1.82,0.0,3.0,0.0,264,9,3,0.0,21.0,0,0,38
2023-09-22,1655.3,201.0,23.9,20.4,21.77,100.0,80.0,97.5,2.4,1006.1,420.1,7.1,1.98,15.2,4.0,0.0,265,9,3,7.0,22.0,0,0,38
2023-09-23,3618.1,55.0,29.6,16.9,21.32,100.0,61.0,99.5,0.1,2965.9,30.3,15.9,2.94,6.4,5.0,1.0,266,9,3,0.0,23.0,0,0,38
2023-09-24,2914.67,48.0,23.0,18.9,20.55,100.0,78.0,95.0,18.6,1186.9,642.6,10.1,2.23,0.0,6.0,1.0,267,9,3,0.0,24.0,0,0,38
2023-09-25,519.11,99.0,18.1,13.7,15.32,100.0,85.0,95.0,1.2,742.5,145.9,11.7,3.82,8.4,0.0,0.0,268,9,3,2.6,25.0,0,0,39
2023-09-26,693.62,88.0,16.5,14.8,15.4,100.0,89.0,100.0,0.0,918.9,65.2,13.0,4.16,55.2,1.0,0.0,269,9,3,9.6,26.0,0,0,39
2023-09-27,1023.51,15.0,19.7,12.8,15.34,100.0,49.0,96.5,0.0,2786.5,681.8,8.2,2.57,2.2,2.0,0.0,270,9,3,0.0,27.0,0,0,39
2023-09-28,1361.05,21.0,20.5,7.9,14.22,100.0,58.0,77.5,34.9,3378.5,1780.2,12.2,2.5,0.0,3.0,0.0,271,9,3,0.0,28.0,0,0,39
2023-09-29,2461.1,29.0,24.3,12.0,18.0,100.0,62.0,80.5,38.0,3234.7,1819.4,9.5,2.16,0.0,4.0,0.0,272,9,3,0.0,29.0,0,0,39
2023-09-30,2979.02,40.0,22.7,14.3,18.29,100.0,63.0,90.0,37.6,2259.2,1105.2,8.0,1.69,0.0,5.0,1.0,273,9,3,0.0,30.0,0,0,39
2023-10-01,5695.1,69.0,20.9,12.8,16.24,96.0,42.0,85.5,27.4,3404.5,1735.5,6.3,1.95,0.0,6.0,1.0,274,10,4,0.0,1.0,0,0,39
2023-10-02,1654.14,84.0,20.8,8.3,14.24,100.0,45.0,89.0,31.8,3426.5,2317.4,9.7,2.04,0.0,0.0,0.0,275,10,4,0.0,2.0,0,0,40
2023-10-03,2061.22,165.0,23.7,9.3,15.33,100.0,58.0,89.0,27.3,3257.4,636.9,9.0,2.26,8.2,1.0,0.0,276,10,4,8.0,3.0,0,0,40
2023-10-04,1537.63,48.0,20.6,15.3,17.27,100.0,78.0,98.0,0.1,768.8,353.0,18.2,2.01,38.0,2.0,0.0,277,10,4,0.0,4.0,0,0,40
2023-10-05,2595.6,61.0,20.9,10.2,16.0,100.0,42.0,75.0,37.7,3462.8,1865.4,5.8,1.24,0.0,3.0,0.0,278,10,4,0.0,5.0,0,0,40
2023-10-06,2943.98,48.0,21.8,9.7,15.15,100.0,72.0,96.0,39.5,2220.2,798.9,7.0,1.62,0.0,4.0,0.0,279,10,4,0.0,6.0,0,0,40
2023-10-07,2905.22,76.0,22.9,16.9,19.38,100.0,59.0,88.0,44.7,1602.9,672.8,10.7,2.69,1.0,5.0,1.0,280,10,4,1.0,7.0,0,0,40
2023-10-08,4847.14,88.0,21.4,14.4,17.04,96.0,62.0,85.0,51.5,2173.5,851.1,11.2,2.69,0.0,6.0,1.0,281,10,4,0.0,8.0,0,0,40
2023-10-09,2496.02,88.0,23.4,15.0,18.21,100.0,53.0,87.5,42.3,3528.8,2224.6,7.9,1.95,0.0,0.0,0.0,282,10,4,0.0,9.0,0,0,41
2023-10-10,3614.16,145.0,28.7,13.4,19.61,100.0,55.0,92.0,48.0,3420.8,2251.8,8.0,1.89,0.0,1.0,0.0,283,10,4,0.0,10.0,0,0,41
2023-10-11,1071.93,76.0,22.9,16.0,18.73,100.0,80.0,100.0,0.5,233.8,99.2,12.7,1.96,48.0,2.0,0.0,284,10,4,32.8,11.0,0,1,41
2023-10-12,2151.06,115.0,16.6,8.6,12.15,99.0,75.0,87.5,0.5,1370.0,528.0,11.8,3.25,3.2,3.0,0.0,285,10,4,0.0,12.0,1,0,41
2023-10-13,1924.84,33.0,19.2,6.8,13.09,100.0,50.0,78.5,59.5,3321.0,1900.9,8.4,2.14,0.0,4.0,0.0,286,10,4,0.0,13.0,0,0,41
2023-10-14,3971.85,56.0,23.0,9.7,16.09,100.0,50.0,77.0,54.9,3538.0,2386.6,10.2,2.9,0.0,5.0,1.0,287,10,4,0.0,14.0,0,0,41
2023-10-15,6158.63,55.0,27.3,14.3,19.7,98.0,60.0,76.0,65.2,3390.2,2002.0,11.1,2.9,0.0,6.0,1.0,288,10,4,0.0,15.0,0,0,41
2023-10-16,1186.49,115.0,21.6,18.2,19.28,100.0,78.0,99.0,2.0,452.6,25.7,12.8,2.57,52.6,0.0,0.0,289,10,4,44.0,16.0,0,0,42
2023-10-17,613.24,180.0,21.7,18.2,19.44,100.0,82.0,100.0,2.3,456.9,202.45,13.3,2.44,14.0,1.0,0.0,290,10,4,3.2,17.0,0,0,42
2023-10-18,1891.81,33.0,19.6,12.5,15.96,99.0,60.0,84.0,0.2,2217.2,791.3,11.5,3.43,0.2,2.0,0.0,291,10,4,0.0,18.0,0,0,42
2023-10-19,1548.85,18.0,22.4,14.5,17.95,86.0,64.0,75.0,13.1,3478.1,1808.2,12.5,4.1,0.0,3.0,0.0,292,10,4,0.0,19.0,0,0,42
2023-10-20,2552.88,55.0,25.5,14.5,19.53,97.0,59.0,76.0,0.4,3459.7,2027.25,9.0,2.49,0.0,4.0,0.0,293,10,4,0.0,20.0,0,0,42
2023-10-21,4369.37,43.0,25.7,16.1,20.05,100.0,67.0,84.0,2.4,3369.5,1363.7,9.0,3.06,0.0,5.0,1.0,294,10,4,0.0,21.0,0,0,42
2023-10-22,2833.17,72.0,25.9,17.8,20.37,100.0,66.0,100.0,0.3,900.8,235.3,9.0,2.22,9.6,6.0,1.0,295,10,4,9.6,22.0,0,0,42
2023-10-23,1463.13,125.0,24.8,19.3,21.0,100.0,79.0,100.0,0.0,939.3,154.0,10.1,2.01,27.4,0.0,0.0,296,10,4,2.6,23.0,0,0,43
2023-10-24,1889.47,83.0,24.9,18.8,21.43,100.0,77.0,98.5,0.4,1295.8,600.7,6.7,1.06,0.2,1.0,0.0,297,10,4,0.2,24.0,0,0,43
2023-10-25,1281.69,43.0,20.4,14.3,17.59,100.0,68.0,93.0,3.6,2305.9,677.5,4.9,1.15,1.0,2.0,0.0,298,10,4,0.8,25.0,0,0,43
2023-10-26,1614.43,55.0,23.1,11.3,16.81,100.0,46.0,89.0,6.3,3503.3,1289.0,7.1,1.41,0.2,3.0,0.0,299,10,4,0.0,26.0,0,0,43
2023-10-27,2741.38,38.0,26.0,13.4,18.84,100.0,61.0,81.5,3.4,3595.2,1403.2,8.1,2.42,0.0,4.0,0.0,300,10,4,0.0,27.0,0,0,43
2023-10-28,1602.32,50.0,23.2,18.2,20.72,100.0,78.0,92.5,17.7,726.8,307.1,13.7,1.62,0.6,5.0,1.0,301,10,4,0.0,28.0,0,0,43
2023-10-29,7658.44,83.0,30.9,16.3,23.58,100.0,48.0,80.0,8.4,3690.5,2090.8,8.0,1.2,0.0,6.0,1.0,302,10,4,0.0,29.0,0,0,43
2023-10-30,1669.83,46.0,28.1,19.0,22.98,100.0,48.0,87.5,4.7,1969.3,900.9,6.6,1.42,0.0,0.0,0.0,303,10,4,0.0,30.0,0,0,44
2023-10-31,1852.24,205.0,25.2,18.4,21.0,100.0,60.0,87.0,2.3,1951.6,928.35,9.5,2.46,0.0,1.0,0.0,304,10,4,0.0,31.0,0,0,44
2023-11-01,1347.02,46.0,24.5,18.3,20.47,94.0,63.0,82.5,0.2,2087.4,623.9,14.0,3.49,0.0,2.0,0.0,305,11,4,0.0,1.0,0,1,44
2023-11-02,2190.74,55.0,19.7,16.0,17.26,100.0,78.0,100.0,0.4,826.6,78.05,13.2,4.12,52.8,3.0,0.0,306,11,4,38.2,2.0,1,0,44
2023-11-03,1992.36,39.0,21.5,13.3,17.64,100.0,65.0,100.0,0.5,2151.5,43.7,11.0,2.13,4.4,4.0,0.0,307,11,4,0.2,3.0,0,0,44
2023-11-04,3079.91,65.0,21.3,10.9,15.19,99.0,46.0,83.0,7.9,3328.6,1689.7,7.5,1.68,0.0,5.0,1.0,308,11,4,0.0,4.0,0,0,44
2023-11-05,4169.9,58.0,23.5,8.4,15.88,100.0,36.0,73.0,11.6,3832.2,2336.95,1.6,0.54,0.2,6.0,1.0,309,11,4,0.0,5.0,0,0,44
2023-11-06,2928.21,88.0,27.5,14.2,20.19,99.0,52.0,70.5,10.6,3760.5,2344.95,,,0.0,0.0,0.0,310,11,4,0.0,6.0,0,0,45
2023-11-07,5191.76,118.0,33.6,15.1,23.25,100.0,40.0,79.0,18.7,3668.5,2262.8,,,0.0,1.0,0.0,311,11,4,0.0,7.0,0,0,45
2023-11-08,2205.49,81.0,26.4,20.6,22.42,100.0,59.0,87.5,10.6,645.0,289.55,7.8,1.83,4.0,2.0,0.0,312,11,4,4.0,8.0,0,0,45
2023-11-09,1936.37,138.0,21.9,19.6,20.49,100.0,79.0,100.0,0.1,1120.9,266.6,8.7,2.57,4.6,3.0,0.0,313,11,4,0.0,9.0,0,0,45
2023-11-10,1655.57,65.0,26.0,17.4,20.8,95.0,72.0,87.0,7.4,3076.4,649.2,9.3,2.75,0.4,4.0,0.0,314,11,4,0.4,10.0,0,0,45
2023-11-11,4602.28,58.0,31.7,19.6,24.43,100.0,55.0,90.0,8.8,1633.6,573.55,22.0,3.28,4.8,5.0,1.0,315,11,4,4.6,11.0,0,0,45
2023-11-12,3517.8,48.0,23.9,19.9,21.75,100.0,88.0,99.5,5.7,577.9,160.1,12.6,3.02,26.0,6.0,1.0,316,11,4,11.6,12.0,0,0,45
2023-11-13,1686.74,130.0,24.0,19.5,21.2,100.0,72.0,97.0,0.3,1204.8,344.5,11.7,2.22,30.8,0.0,0.0,317,11,4,0.2,13.0,0,0,46
2023-11-14,2107.23,100.0,26.1,20.3,22.29,100.0,65.0,100.0,3.9,1682.8,447.0,6.9,1.35,0.0,1.0,0.0,318,11,4,0.0,14.0,0,1,46
2023-11-15,2911.07,48.0,22.7,17.7,20.07,100.0,82.0,100.0,1.2,802.7,131.8,5.8,1.17,26.2,2.0,0.0,319,11,4,18.4,15.0,1,0,46
2023-11-16,2950.83,65.0,28.1,20.5,22.85,100.0,66.0,99.0,0.3,3019.0,214.0,5.9,1.68,0.4,3.0,0.0,320,11,4,0.2,16.0,0,0,46
2023-11-17,1613.33,81.0,23.6,19.6,21.22,100.0,86.0,98.0,0.2,1373.0,186.65,9.5,2.49,3.2,4.0,0.0,321,11,4,3.2,17.0,0,0,46
2023-11-18,3568.7,88.0,27.6,18.6,21.81,100.0,55.0,100.0,0.0,2848.0,162.4,11.1,1.78,31.2,5.0,1.0,322,11,4,0.8,18.0,0,0,46
2023-11-19,5625.23,48.0,26.0,12.7,19.82,100.0,42.0,70.5,0.4,3805.9,2133.0,6.6,1.47,0.0,6.0,1.0,323,11,4,0.0,19.0,0,0,46
2023-11-20,3558.56,100.0,28.9,12.5,20.49,100.0,35.0,81.0,0.4,3802.6,2206.8,8.1,1.8,0.0,0.0,0.0,324,11,4,0.0,20.0,0,0,47
2023-11-21,4224.04,160.0,34.5,15.8,25.15,100.0,44.0,75.5,37.8,3290.8,1654.95,8.6,1.46,0.0,1.0,0.0,325,11,4,0.0,21.0,0,0,47
2023-11-22,996.17,100.0,27.8,17.8,21.74,100.0,79.0,91.5,0.8,882.8,374.05,10.6,2.72,18.8,2.0,0.0,326,11,4,0.0,22.0,0,0,47
2023-11-23,2669.84,120.0,27.0,18.2,21.55,99.0,48.0,80.5,0.1,3859.5,1179.25,8.8,2.72,0.0,3.0,0.0,327,11,4,0.0,23.0,0,0,47
2023-11-24,3759.02,30.0,27.5,15.4,21.58,100.0,38.0,64.0,8.7,3862.3,1868.3,10.9,1.56,0.0,4.0,0.0,328,11,4,0.0,24.0,0,0,47
2023-11-25,3486.41,81.0,26.4,13.1,20.07,85.0,46.0,63.0,0.9,3874.9,2189.8,9.2,3.09,0.0,5.0,1.0,329,11,4,0.0,25.0,0,0,47
2023-11-26,6757.7,111.0,30.2,16.5,22.62,95.0,47.0,70.5,5.1,3726.9,1965.1,10.9,2.43,0.0,6.0,1.0,330,11,4,0.0,26.0,0,0,47
2023-11-27,1707.53,100.0,27.4,19.7,23.71,99.0,69.0,82.0,1.0,1703.5,986.0,6.3,1.85,0.0,0.0,0.0,331,11,4,0.0,27.0,0,0,48
2023-11-28,2159.19,190.0,26.9,19.2,22.73,97.0,57.0,83.5,6.5,3547.0,1460.1,13.5,3.15,0.0,1.0,0.0,332,11,4,0.0,28.0,0,0,48
2023-11-29,3076.24,48.0,30.6,18.7,23.07,100.0,53.0,87.5,0.3,3388.8,636.45,9.9,1.92,0.2,2.0,0.0,333,11,4,0.0,29.0,0,0,48
2023-11-30,3479.59,62.0,31.8,19.2,25.12,100.0,47.0,86.0,0.0,3520.6,855.1,5.5,1.22,0.0,3.0,0.0,334,11,4,0.0,30.0,0,0,48
2023-12-01,6514.93,90.0,37.7,21.3,28.53,100.0,42.0,76.0,11.4,3638.6,2044.2,6.5,2.04,0.0,4.0,0.0,335,12,4,0.0,1.0,0,0,48
2023-12-02,2226.05,100.0,32.3,20.0,24.2,100.0,59.0,84.0,0.1,1839.4,397.6,12.6,2.67,16.2,5.0,1.0,336,12,4,7.2,2.0,0,0,48
2023-12-03,4950.01,200.0,27.7,19.2,22.15,100.0,71.0,98.0,0.0,2235.1,256.85,10.1,2.07,7.2,6.0,1.0,337,12,4,7.2,3.0,0,0,48
2023-12-04,1273.81,62.0,20.7,17.9,19.0,100.0,80.0,93.0,0.2,1514.0,274.25,15.0,4.2,1.0,0.0,0.0,338,12,4,0.0,4.0,0,0,49
2023-12-05,3163.05,145.0,25.9,17.6,21.24,97.0,69.0,83.0,0.0,3471.2,1125.25,12.3,3.97,0.0,1.0,0.0,339,12,4,0.0,5.0,0,0,49
2023-12-06,1597.95,33.0,27.4,20.4,23.08,100.0,75.0,99.0,10.8,1283.8,325.9,13.7,2.09,39.2,2.0,0.0,340,12,4,32.8,6.0,0,0,49
2023-12-07,2291.05,89.0,26.0,21.2,22.69,100.0,76.0,100.0,0.6,1254.4,617.15,5.3,1.06,2.0,3.0,0.0,341,12,4,0.2,7.0,0,0,49
2023-12-08,4923.87,45.0,25.5,15.2,20.91,100.0,41.0,73.0,17.7,3779.7,1766.9,9.2,2.62,0.0,4.0,0.0,342,12,4,0.0,8.0,0,0,49
2023-12-09,4144.67,62.0,26.4,13.6,20.29,92.0,53.0,67.0,20.0,3946.7,2160.1,11.7,3.18,0.0,5.0,1.0,343,12,4,0.0,9.0,0,0,49
2023-12-10,6101.38,145.0,27.1,18.0,22.15,95.0,58.0,76.5,11.3,3676.8,1715.8,8.7,2.55,0.0,6.0,1.0,344,12,4,0.0,10.0,0,0,49
2023-12-11,2865.84,130.0,29.1,19.1,23.02,100.0,48.0,86.5,0.4,3885.9,1150.75,9.1,2.22,0.0,0.0,0.0,345,12,4,0.0,11.0,0,0,50
2023-12-12,4036.87,189.0,33.5,18.7,25.65,99.0,42.0,73.5,21.2,3849.1,2130.3,7.9,2.57,0.0,1.0,0.0,346,12,4,0.0,12.0,0,0,50
2023-12-13,1946.06,80.0,29.2,19.8,25.07,100.0,59.0,78.0,4.9,1501.9,383.85,13.9,2.0,15.4,2.0,0.0,347,12,4,15.4,13.0,0,0,50
2023-12-14,2229.61,125.0,31.7,20.6,24.41,100.0,55.0,91.5,1.8,2859.4,277.15,14.7,1.58,2.2,3.0,0.0,348,12,4,2.2,14.0,0,0,50
2023-12-15,1973.6,55.0,32.1,20.5,25.4,100.0,67.0,83.0,2.0,3018.1,542.1,16.7,2.24,17.0,4.0,0.0,349,12,4,17.0,15.0,0,0,50
2023-12-16,5408.43,62.0,35.1,20.9,27.36,100.0,61.0,77.0,0.7,3141.6,1235.55,12.3,1.93,0.8,5.0,1.0,350,12,4,0.0,16.0,0,0,50
2023-12-17,6396.77,55.0,38.0,24.8,30.38,100.0,38.0,64.5,16.8,3721.4,1232.1,11.3,2.14,9.2,6.0,1.0,351,12,4,9.2,17.0,0,0,50
2023-12-18,2446.27,155.0,33.8,20.9,26.8,100.0,64.0,93.0,5.6,2064.9,1363.0,19.6,1.6,33.0,0.0,0.0,352,12,4,32.8,18.0,0,0,51
2023-12-19,1159.81,180.0,24.2,20.1,22.29,100.0,78.0,89.5,0.2,1597.7,168.2,9.4,2.85,0.0,1.0,0.0,353,12,4,0.0,19.0,0,0,51
2023-12-20,1502.39,62.0,26.2,19.8,22.28,100.0,81.0,87.0,8.2,2619.5,812.3,8.3,2.37,2.2,2.0,0.0,354,12,4,2.2,20.0,0,0,51
2023-12-21,3534.46,33.0,31.8,20.8,25.4,100.0,52.0,89.0,13.7,3833.7,1844.7,8.5,1.48,0.0,3.0,0.0,355,12,4,0.0,21.0,0,0,51
2023-12-22,1791.74,45.0,33.2,20.5,25.63,100.0,53.0,88.0,3.2,3569.5,1114.0,19.4,1.79,4.2,4.0,0.0,356,12,4,4.2,22.0,0,0,51
2023-12-23,3402.21,99.0,30.7,19.5,25.14,100.0,57.0,77.0,22.5,3370.2,1921.7,11.8,1.86,0.0,5.0,1.0,357,12,4,0.0,23.0,0,0,51
2023-12-24,955.38,50.0,31.2,22.2,26.12,100.0,50.0,80.5,16.2,3660.1,2213.5,7.8,1.93,0.0,6.0,1.0,358,12,4,0.0,24.0,0,1,51
2023-12-25,,99.0,29.4,21.1,25.51,100.0,53.0,77.0,31.8,2530.1,1073.9,10.4,1.94,9.2,0.0,0.0,359,12,4,9.2,25.0,1,1,52
2023-12-26,2653.58,30.0,26.3,15.7,21.22,100.0,28.0,71.5,18.0,3897.9,2389.5,7.0,1.47,0.0,1.0,0.0,360,12,4,0.0,26.0,1,1,52
2023-12-27,2852.35,,27.9,13.7,21.14,100.0,50.0,64.5,19.7,3942.2,2280.3,8.6,2.08,0.0,2.0,0.0,361,12,4,0.0,27.0,1,1,52
2023-12-28,3791.27,70.0,35.4,15.9,25.86,100.0,32.0,68.0,16.6,3799.2,2204.8,10.3,1.49,0.0,3.0,0.0,362,12,4,0.0,28.0,1,1,52
2023-12-29,1857.96,80.0,28.0,19.6,24.29,100.0,63.0,84.0,0.0,2858.4,707.0,14.4,1.9,47.0,4.0,0.0,363,12,4,0.0,29.0,1,1,52
2023-12-30,2551.23,108.0,25.8,17.2,21.48,100.0,44.0,73.5,6.4,3968.8,2293.7,8.8,2.24,0.0,5.0,1.0,364,12,4,0.0,30.0,1,1,52
2023-12-31,397.39,55.0,26.4,15.2,20.03,100.0,49.0,78.0,19.0,3925.7,2043.8,8.1,2.12,0.0,6.0,1.0,365,12,4,0.0,31.0,1,1,52
2024-01-01,,70.0,30.1,16.1,22.55,97.0,49.0,72.0,13.3,3820.6,2000.8,8.2,2.26,0.0,0.0,0.0,1,1,1,0.0,1.0,1,0,1
2024-01-02,2797.73,10.0,29.4,20.4,24.12,100.0,56.0,81.0,5.4,3073.5,1566.4,10.4,2.44,0.0,1.0,0.0,2,1,1,0.0,2.0,0,0,1
2024-01-03,2211.62,,29.3,19.2,23.19,100.0,58.0,82.0,3.1,3117.9,1513.1,12.1,2.94,0.0,2.0,0.0,3,1,1,0.0,3.0,0,0,1
2024-01-04,2131.04,,28.7,19.3,23.49,94.0,56.0,81.5,12.8,3065.7,2258.9,10.8,3.21,0.0,3.0,0.0,4,1,1,0.0,4.0,0,0,1
2024-01-05,2910.91,,30.2,20.2,24.57,97.0,54.0,76.0,10.8,3904.2,2164.7,10.9,2.68,0.0,4.0,0.0,5,1,1,0.0,5.0,0,0,1
2024-01-06,2877.43,,32.5,20.3,25.62,100.0,49.0,78.0,8.8,3740.0,1764.3,8.2,2.23,0.0,5.0,1.0,6,1,1,0.0,6.0,0,0,1
2024-01-07,4268.24,85.0,35.2,22.0,27.86,100.0,46.0,75.0,7.2,2919.0,1697.3,6.3,1.2,0.0,6.0,1.0,7,1,1,0.0,7.0,0,0,1
2024-01-08,2615.81,65.0,34.2,23.2,26.33,100.0,37.0,76.0,0.6,3271.1,498.7,15.4,1.99,0.0,0.0,0.0,8,1,1,0.0,8.0,0,0,2
2024-01-09,1959.23,68.0,28.0,19.2,23.46,100.0,68.0,81.0,7.0,1735.7,787.3,6.4,1.27,0.0,1.0,0.0,9,1,1,0.0,9.0,0,0,2
2024-01-10,1949.43,85.0,28.2,20.9,24.48,100.0,62.0,78.0,4.7,1619.3,674.4,8.2,1.4,0.8,2.0,0.0,10,1,1,0.8,10.0,0,0,2
2024-01-11,2090.2,85.0,27.1,21.5,23.53,100.0,75.0,88.0,2.7,1705.6,528.2,7.5,2.09,6.8,3.0,0.0,11,1,1,0.0,11.0,0,0,2
2024-01-12,2255.08,120.0,29.3,19.9,24.22,99.0,47.0,78.0,4.2,3781.4,1731.5,8.6,2.48,0.0,4.0,0.0,12,1,1,0.0,12.0,0,0,2
2024-01-13,3518.14,85.0,30.2,17.4,23.66,98.0,59.0,73.0,3.7,3799.5,2272.7,9.5,2.86,0.0,5.0,1.0,13,1,1,0.0,13.0,0,0,2
2024-01-14,4104.08,60.0,35.9,19.6,25.54,100.0,48.0,78.0,5.1,3782.7,994.9,17.3,1.86,12.6,6.0,1.0,14,1,1,12.6,14.0,0,0,2
2024-01-15,2799.09,60.0,32.0,19.3,25.2,100.0,55.0,82.5,3.6,3871.1,2328.9,7.4,1.44,0.0,0.0,0.0,15,1,1,0.0,15.0,0,0,3
